scale_label,official_id,run_phase,candidate_id,candidate_key,component_count,component_names,total_n_returned,total_execution_time_millis,total_keys_examined,total_docs_examined,max_execution_time_millis,max_keys_examined,max_docs_examined,stage_list,index_names,collection_names,used_disk_any,all_execution_success,has_IXSCAN,has_COLLSCAN,has_FETCH,has_SORT,has_LIMIT,has_PROJECTION,has_OR,has_AND_HASH,has_AND_SORTED,has_GROUP,has_LOOKUP,has_UNWIND,has_MATCH,has_ADD_FIELDS,has_PROJECT,count_IXSCAN,count_COLLSCAN,count_FETCH,count_SORT,count_LIMIT,count_PROJECTION,count_OR,count_AND_HASH,count_AND_SORTED,count_GROUP,count_LOOKUP,count_UNWIND,count_MATCH,count_ADD_FIELDS,count_PROJECT
sf0.1,IS6,cold,ldbc_snb_is6_g3_f811f02c,ldbc_snb_is6_g3_f811f02c,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,2,1,1,1,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is6_g3_f811f02c.comment_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g3_f811f02c.comments|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g3_f811f02c.post_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g3_f811f02c.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf0.1,IS6,cold,ldbc_snb_is6_g7_0aecbe5c,ldbc_snb_is6_g7_0aecbe5c,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,2,1,1,1,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is6_g7_0aecbe5c.comment_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g7_0aecbe5c.comments|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g7_0aecbe5c.post_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g7_0aecbe5c.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf0.1,IS6,cold,ldbc_snb_is6_g9_c7584187,ldbc_snb_is6_g9_c7584187,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,2,1,1,1,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is6_g9_c7584187.comment_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g9_c7584187.comments|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g9_c7584187.post_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g9_c7584187.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf0.1,IS6,hot,ldbc_snb_is6_g0_768bbe02,ldbc_snb_is6_g0_768bbe02,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is6_g0_768bbe02.comment_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g0_768bbe02.comments|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g0_768bbe02.post_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g0_768bbe02.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf0.1,IS6,hot,ldbc_snb_is6_g3_f811f02c,ldbc_snb_is6_g3_f811f02c,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is6_g3_f811f02c.comment_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g3_f811f02c.comments|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g3_f811f02c.post_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g3_f811f02c.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf0.1,IS6,hot,ldbc_snb_is6_g7_0aecbe5c,ldbc_snb_is6_g7_0aecbe5c,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is6_g7_0aecbe5c.comment_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g7_0aecbe5c.comments|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g7_0aecbe5c.post_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g7_0aecbe5c.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf0.1,IS6,hot,ldbc_snb_is6_g9_c7584187,ldbc_snb_is6_g9_c7584187,4,is6_comment_by_id|is6_comment_tags|is6_post_by_id|is6_post_tags,1,0,1,1,0,1,1,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,comment_id_1|post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is6_g9_c7584187.comment_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g9_c7584187.comments|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g9_c7584187.post_has_tag|ldbc_snb_phys_sf0_1_ldbc_snb_is6_g9_c7584187.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf0.1,IS7,cold,ldbc_snb_is7_g0_7dff7761,ldbc_snb_is7_g0_7dff7761,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,1,4,4,1,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is7_g0_7dff7761.comment_reply_of_comment|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g0_7dff7761.comment_reply_of_post|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g0_7dff7761.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf0.1,IS7,cold,ldbc_snb_is7_g3_6298fb5e,ldbc_snb_is7_g3_6298fb5e,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,1,4,4,1,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is7_g3_6298fb5e.comment_reply_of_comment|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g3_6298fb5e.comment_reply_of_post|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g3_6298fb5e.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf0.1,IS7,cold,ldbc_snb_is7_g7_4e6a7bf8,ldbc_snb_is7_g7_4e6a7bf8,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,1,4,4,1,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is7_g7_4e6a7bf8.comment_reply_of_comment|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g7_4e6a7bf8.comment_reply_of_post|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g7_4e6a7bf8.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf0.1,IS7,cold,ldbc_snb_is7_g9_392f7469,ldbc_snb_is7_g9_392f7469,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,1,4,4,1,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is7_g9_392f7469.comment_reply_of_comment|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g9_392f7469.comment_reply_of_post|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g9_392f7469.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf0.1,IS7,hot,ldbc_snb_is7_g0_7dff7761,ldbc_snb_is7_g0_7dff7761,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,0,4,4,0,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is7_g0_7dff7761.comment_reply_of_comment|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g0_7dff7761.comment_reply_of_post|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g0_7dff7761.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf0.1,IS7,hot,ldbc_snb_is7_g3_6298fb5e,ldbc_snb_is7_g3_6298fb5e,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,0,4,4,0,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is7_g3_6298fb5e.comment_reply_of_comment|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g3_6298fb5e.comment_reply_of_post|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g3_6298fb5e.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf0.1,IS7,hot,ldbc_snb_is7_g7_4e6a7bf8,ldbc_snb_is7_g7_4e6a7bf8,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,0,4,4,0,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is7_g7_4e6a7bf8.comment_reply_of_comment|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g7_4e6a7bf8.comment_reply_of_post|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g7_4e6a7bf8.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf0.1,IS7,hot,ldbc_snb_is7_g9_392f7469,ldbc_snb_is7_g9_392f7469,4,is7_comments_reply_fields|is7_replies_of_comment_child|is7_replies_of_comment_parent|is7_replies_of_post,4,0,4,4,0,2,2,DB|EQ|FETCH|IXSCAN|LIMIT|OR|SUBPLAN,comment_id_1|parent_comment_id_1|post_id_1|reply_comment_id_1|reply_post_id_1,ldbc_snb_phys_sf0_1_ldbc_snb_is7_g9_392f7469.comment_reply_of_comment|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g9_392f7469.comment_reply_of_post|ldbc_snb_phys_sf0_1_ldbc_snb_is7_g9_392f7469.comments,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10,0,8,0,8,0,4,0,0,0,0,0,0,0,0
sf1,IC1,cold,ldbc_snb_ic1_g0_6aac8974,ldbc_snb_ic1_g0_6aac8974,4,ic1_g0_knows_in|ic1_g0_knows_out|ic1_g0_person_by_id|ic1_g0_persons_by_first_name,10,0,10,10,0,5,5,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,first_name_1|person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g0_6aac8974.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g0_6aac8974.persons,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC1,cold,ldbc_snb_ic1_g3_89a97e97,ldbc_snb_ic1_g3_89a97e97,3,ic1_g3_knows_reverse_fallback|ic1_g3_persons_by_first_name|ic1_g3_root_summary,5,0,5,5,0,4,4,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,first_name_1|person2_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g3_89a97e97.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g3_89a97e97.persons|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g3_89a97e97.phys_ldbc_snb_ic1_g3_89a97e97_root_summary,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IC1,hot,ldbc_snb_ic1_g0_6aac8974,ldbc_snb_ic1_g0_6aac8974,4,ic1_g0_knows_in|ic1_g0_knows_out|ic1_g0_person_by_id|ic1_g0_persons_by_first_name,10,0,10,10,0,5,5,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,first_name_1|person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g0_6aac8974.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g0_6aac8974.persons,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0
sf1,IC1,hot,ldbc_snb_ic1_g3_89a97e97,ldbc_snb_ic1_g3_89a97e97,3,ic1_g3_knows_reverse_fallback|ic1_g3_persons_by_first_name|ic1_g3_root_summary,5,0,5,5,0,4,4,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,first_name_1|person2_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g3_89a97e97.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g3_89a97e97.persons|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic1_g3_89a97e97.phys_ldbc_snb_ic1_g3_89a97e97_root_summary,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IC2,cold,ldbc_snb_ic2_g0_bcc20fff,ldbc_snb_ic2_g0_bcc20fff,4,ic2_g0_comments_by_friends|ic2_g0_knows_in|ic2_g0_knows_out|ic2_g0_posts_by_friends,45,27,6694,6689,19,4643,4643,DB|EQ|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person1_id_1|person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g0_bcc20fff.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g0_bcc20fff.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g0_bcc20fff.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,10,0,10,3,7,0,0,0,0,0,0,0,0,0,0
sf1,IC2,cold,ldbc_snb_ic2_g3_8f05f032,ldbc_snb_ic2_g3_8f05f032,7,ic2_g3_comments_by_friends|ic2_g3_friend_summary|ic2_g3_knows_reverse_fallback|ic2_g3_posts_by_friends|ic2_g3_root_summary,44,27,6693,6688,19,4643,4643,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person2_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g3_8f05f032.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g3_8f05f032.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g3_8f05f032.phys_ldbc_snb_ic2_g3_8f05f032_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g3_8f05f032.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,8,0,8,3,5,0,0,0,0,0,0,0,0,0,0
sf1,IC2,hot,ldbc_snb_ic2_g0_bcc20fff,ldbc_snb_ic2_g0_bcc20fff,4,ic2_g0_comments_by_friends|ic2_g0_knows_in|ic2_g0_knows_out|ic2_g0_posts_by_friends,45,27,6694,6689,19,4643,4643,DB|EQ|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person1_id_1|person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g0_bcc20fff.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g0_bcc20fff.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g0_bcc20fff.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,10,0,10,3,7,0,0,0,0,0,0,0,0,0,0
sf1,IC2,hot,ldbc_snb_ic2_g3_8f05f032,ldbc_snb_ic2_g3_8f05f032,7,ic2_g3_comments_by_friends|ic2_g3_friend_summary|ic2_g3_knows_reverse_fallback|ic2_g3_posts_by_friends|ic2_g3_root_summary,44,27,6693,6688,19,4643,4643,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person2_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g3_8f05f032.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g3_8f05f032.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g3_8f05f032.phys_ldbc_snb_ic2_g3_8f05f032_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic2_g3_8f05f032.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,8,0,8,3,5,0,0,0,0,0,0,0,0,0,0
sf1,IC3,cold,ldbc_snb_ic3_g0_f7817cbe,ldbc_snb_ic3_g0_f7817cbe,3,ic3_ref_knows_in|ic3_ref_knows_out|ic3_ref_root_person,6,0,6,6,0,5,5,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g0_f7817cbe.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g0_f7817cbe.persons,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IC3,cold,ldbc_snb_ic3_g3_f4732bc1,ldbc_snb_ic3_g3_f4732bc1,10,ic3_summary_comments_count_lookup|ic3_summary_knows_in_exact|ic3_summary_knows_out_exact|ic3_summary_posts_count_lookup|ic3_summary_root|ic3_summary_root_person,127,0,127,127,0,20,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,creator_person_id_1|person1_id_1|person2_id_1|person_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.persons|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.phys_ldbc_snb_ic3_g3_f4732bc1_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,16,0,16,0,16,0,0,0,0,0,0,0,0,0,0
sf1,IC3,cold,ldbc_snb_ic3_g7_a1750f34,ldbc_snb_ic3_g7_a1750f34,3,ic3_ref_knows_in|ic3_ref_knows_out|ic3_ref_root_person,6,0,6,6,0,5,5,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g7_a1750f34.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g7_a1750f34.persons,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IC3,cold,ldbc_snb_ic3_g9_75aa81cd,ldbc_snb_ic3_g9_75aa81cd,10,ic3_summary_comments_count_lookup|ic3_summary_knows_in_exact|ic3_summary_knows_out_exact|ic3_summary_posts_count_lookup|ic3_summary_root|ic3_summary_root_person,127,0,127,127,0,20,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,creator_person_id_1|person1_id_1|person2_id_1|person_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.persons|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.phys_ldbc_snb_ic3_g9_75aa81cd_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,16,0,16,0,16,0,0,0,0,0,0,0,0,0,0
sf1,IC3,hot,ldbc_snb_ic3_g0_f7817cbe,ldbc_snb_ic3_g0_f7817cbe,3,ic3_ref_knows_in|ic3_ref_knows_out|ic3_ref_root_person,6,0,6,6,0,5,5,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g0_f7817cbe.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g0_f7817cbe.persons,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IC3,hot,ldbc_snb_ic3_g3_f4732bc1,ldbc_snb_ic3_g3_f4732bc1,10,ic3_summary_comments_count_lookup|ic3_summary_knows_in_exact|ic3_summary_knows_out_exact|ic3_summary_posts_count_lookup|ic3_summary_root|ic3_summary_root_person,127,0,127,127,0,20,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,creator_person_id_1|person1_id_1|person2_id_1|person_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.persons|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.phys_ldbc_snb_ic3_g3_f4732bc1_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g3_f4732bc1.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,16,0,16,0,16,0,0,0,0,0,0,0,0,0,0
sf1,IC3,hot,ldbc_snb_ic3_g7_a1750f34,ldbc_snb_ic3_g7_a1750f34,3,ic3_ref_knows_in|ic3_ref_knows_out|ic3_ref_root_person,6,0,6,6,0,5,5,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,person1_id_1|person2_id_1|person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g7_a1750f34.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g7_a1750f34.persons,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
sf1,IC3,hot,ldbc_snb_ic3_g9_75aa81cd,ldbc_snb_ic3_g9_75aa81cd,10,ic3_summary_comments_count_lookup|ic3_summary_knows_in_exact|ic3_summary_knows_out_exact|ic3_summary_posts_count_lookup|ic3_summary_root|ic3_summary_root_person,127,0,127,127,0,20,20,DB|EQ|EXPRESS_IXSCAN|FETCH|IXSCAN|LIMIT,creator_person_id_1|person1_id_1|person2_id_1|person_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.comments|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.persons|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.phys_ldbc_snb_ic3_g9_75aa81cd_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic3_g9_75aa81cd.posts,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,16,0,16,0,16,0,0,0,0,0,0,0,0,0,0
sf1,IC4,cold,ldbc_snb_ic4_g0_54d8940c,ldbc_snb_ic4_g0_54d8940c,4,ic4_g0_knows_in|ic4_g0_knows_out|ic4_post_has_tag|ic4_posts_by_friends,45,4,2078,2066,4,2046,2041,DB|EQ|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person1_id_1|person2_id_1|post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g0_54d8940c.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g0_54d8940c.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g0_54d8940c.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,9,0,9,2,7,0,0,0,0,0,0,0,0,0,0
sf1,IC4,cold,ldbc_snb_ic4_g3_00df9f3e,ldbc_snb_ic4_g3_00df9f3e,5,ic4_g3_knows_in_exact|ic4_g3_knows_out_exact|ic4_g3_root_summary|ic4_post_has_tag|ic4_posts_by_friends,46,4,2079,2067,4,2046,2041,DB|EQ|EXPRESS_IXSCAN|FETCH|IN|IXSCAN|LIMIT|SORT,creation_date_1|creator_person_id_1|person1_id_1|person2_id_1|post_id_1|root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g3_00df9f3e.person_knows_person|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g3_00df9f3e.phys_ldbc_snb_ic4_g3_00df9f3e_root_summary|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g3_00df9f3e.post_has_tag|ldbc_snb_phys_sf1_sf1_ldbc_snb_ic4_g3_00df9f3e.posts,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,9,0,9,2,7,0,0,0,0,0,0,0,0,0,0
