scale_label,official_id,run_phase,candidate_id,candidate_key,g_class_from_file,component_order,component_name,json_path,execution_success,n_returned,execution_time_millis,total_keys_examined,total_docs_examined,namespace,command_type,ok,stage_list,index_names,collection_names,used_disk_any,has_IXSCAN,has_COLLSCAN,has_FETCH,has_SORT,has_LIMIT,has_PROJECTION,has_OR,has_AND_HASH,has_AND_SORTED,has_GROUP,has_LOOKUP,has_UNWIND,has_MATCH,has_ADD_FIELDS,has_PROJECT,count_IXSCAN,count_COLLSCAN,count_FETCH,count_SORT,count_LIMIT,count_PROJECTION,count_OR,count_AND_HASH,count_AND_SORTED,count_GROUP,count_LOOKUP,count_UNWIND,count_MATCH,count_ADD_FIELDS,count_PROJECT
sf1,IC5,cold,ldbc_snb_ic5_g7_a2002d4c,ldbc_snb_ic5_g7_a2002d4c,G7,2,ic5_ref_forum_memberships,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_cold/query_plan_raw_json/ldbc_snb_ic5_g7_a2002d4c_2_ic5_ref_forum_memberships.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.forum_has_member_person,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.forum_has_member_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,G9,0,ic5_summary_root,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_cold/query_plan_raw_json/ldbc_snb_ic5_g9_7a7a63d2_0_ic5_summary_root.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.phys_ldbc_snb_ic5_g9_7a7a63d2_root_summary,find,1.0,DB|EQ|EXPRESS_IXSCAN,root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.phys_ldbc_snb_ic5_g9_7a7a63d2_root_summary,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,G9,1,ic5_summary_knows_out_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_cold/query_plan_raw_json/ldbc_snb_ic5_g9_7a7a63d2_1_ic5_summary_knows_out_exact.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,G9,2,ic5_summary_knows_in_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_cold/query_plan_raw_json/ldbc_snb_ic5_g9_7a7a63d2_2_ic5_summary_knows_in_exact.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,cold,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,G9,3,ic5_summary_forum_memberships_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_cold/query_plan_raw_json/ldbc_snb_ic5_g9_7a7a63d2_3_ic5_summary_forum_memberships_exact.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.forum_has_member_person,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.forum_has_member_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g0_f44bd6f8,ldbc_snb_ic5_g0_f44bd6f8,G0,0,ic5_ref_knows_out,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g0_f44bd6f8_0_ic5_ref_knows_out.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g0_f44bd6f8,ldbc_snb_ic5_g0_f44bd6f8,G0,1,ic5_ref_knows_in,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g0_f44bd6f8_1_ic5_ref_knows_in.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g0_f44bd6f8,ldbc_snb_ic5_g0_f44bd6f8,G0,2,ic5_ref_forum_memberships,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g0_f44bd6f8_2_ic5_ref_forum_memberships.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.forum_has_member_person,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g0_f44bd6f8.forum_has_member_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g3_45734260,ldbc_snb_ic5_g3_45734260,G3,0,ic5_summary_root,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g3_45734260_0_ic5_summary_root.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.phys_ldbc_snb_ic5_g3_45734260_root_summary,find,1.0,DB|EQ|EXPRESS_IXSCAN,root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.phys_ldbc_snb_ic5_g3_45734260_root_summary,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g3_45734260,ldbc_snb_ic5_g3_45734260,G3,1,ic5_summary_knows_out_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g3_45734260_1_ic5_summary_knows_out_exact.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g3_45734260,ldbc_snb_ic5_g3_45734260,G3,2,ic5_summary_knows_in_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g3_45734260_2_ic5_summary_knows_in_exact.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g3_45734260,ldbc_snb_ic5_g3_45734260,G3,3,ic5_summary_forum_memberships_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g3_45734260_3_ic5_summary_forum_memberships_exact.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.forum_has_member_person,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g3_45734260.forum_has_member_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g4_69144c92,ldbc_snb_ic5_g4_69144c92,G4,0,ic5_g4_edge_knows_out,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g4_69144c92_0_ic5_g4_edge_knows_out.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,source_id_1|source_id_1_creation_date_-1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g4_69144c92,ldbc_snb_ic5_g4_69144c92,G4,1,ic5_g4_edge_knows_in,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g4_69144c92_1_ic5_g4_edge_knows_in.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,target_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g4_69144c92,ldbc_snb_ic5_g4_69144c92,G4,2,ic5_g4_edge_forum_memberships,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g4_69144c92_2_ic5_g4_edge_forum_memberships.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_forum_has_member_person,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,source_id_1|source_id_1_creation_date_-1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_forum_has_member_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g4_69144c92,ldbc_snb_ic5_g4_69144c92,G4,3,ic5_g4_edge_forum_posts,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g4_69144c92_3_ic5_g4_edge_forum_posts.json,True,20,0,21,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_forum_container_of_post,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,source_id_1|source_id_1_creation_date_-1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g4_69144c92.phys_ldbc_snb_ic5_g4_69144c92_edge_forum_container_of_post,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g6_733601c1,ldbc_snb_ic5_g6_733601c1,G6,0,ic5_g6_rev_knows_lookup,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g6_733601c1_0_ic5_g6_rev_knows_lookup.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,lookup_id_1|lookup_id_1_creation_date_-1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g6_733601c1,ldbc_snb_ic5_g6_733601c1,G6,1,ic5_g6_rev_knows_referenced,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g6_733601c1_1_ic5_g6_rev_knows_referenced.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,referenced_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g6_733601c1,ldbc_snb_ic5_g6_733601c1,G6,2,ic5_g6_rev_forum_memberships,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g6_733601c1_2_ic5_g6_rev_forum_memberships.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_forum_has_member_person,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,referenced_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_forum_has_member_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g6_733601c1,ldbc_snb_ic5_g6_733601c1,G6,3,ic5_g6_rev_forum_posts,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g6_733601c1_3_ic5_g6_rev_forum_posts.json,True,20,0,21,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_forum_container_of_post,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,referenced_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g6_733601c1.phys_ldbc_snb_ic5_g6_733601c1_rev_forum_container_of_post,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g7_a2002d4c,ldbc_snb_ic5_g7_a2002d4c,G7,0,ic5_ref_knows_out,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g7_a2002d4c_0_ic5_ref_knows_out.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g7_a2002d4c,ldbc_snb_ic5_g7_a2002d4c,G7,1,ic5_ref_knows_in,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g7_a2002d4c_1_ic5_ref_knows_in.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g7_a2002d4c,ldbc_snb_ic5_g7_a2002d4c,G7,2,ic5_ref_forum_memberships,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g7_a2002d4c_2_ic5_ref_forum_memberships.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.forum_has_member_person,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g7_a2002d4c.forum_has_member_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,G9,0,ic5_summary_root,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g9_7a7a63d2_0_ic5_summary_root.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.phys_ldbc_snb_ic5_g9_7a7a63d2_root_summary,find,1.0,DB|EQ|EXPRESS_IXSCAN,root_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.phys_ldbc_snb_ic5_g9_7a7a63d2_root_summary,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,G9,1,ic5_summary_knows_out_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g9_7a7a63d2_1_ic5_summary_knows_out_exact.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,G9,2,ic5_summary_knows_in_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g9_7a7a63d2_2_ic5_summary_knows_in_exact.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC5,hot,ldbc_snb_ic5_g9_7a7a63d2,ldbc_snb_ic5_g9_7a7a63d2,G9,3,ic5_summary_forum_memberships_exact,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic5_hot/query_plan_raw_json/ldbc_snb_ic5_g9_7a7a63d2_3_ic5_summary_forum_memberships_exact.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.forum_has_member_person,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic5_g9_7a7a63d2.forum_has_member_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC6,cold,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,0,ic6_g0_knows_out,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic6_cold/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_0_ic6_g0_knows_out.json,True,5,0,5,5,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person1_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC6,cold,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,1,ic6_g0_knows_in,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic6_cold/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_1_ic6_g0_knows_in.json,True,0,0,0,0,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.person_knows_person,find,1.0,DB|EQ|FETCH|IXSCAN|LIMIT,person2_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.person_knows_person,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC6,cold,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,2,ic6_posts_by_reachable_people,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic6_cold/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_2_ic6_posts_by_reachable_people.json,True,20,0,20,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.posts,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,creator_person_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.posts,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC6,cold,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,3,ic6_post_has_tag,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic6_cold/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_3_ic6_post_has_tag.json,True,20,0,30,20,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.post_has_tag,find,1.0,DB|FETCH|IN|IXSCAN|LIMIT,post_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.post_has_tag,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sf1,IC6,cold,ldbc_snb_ic6_g0_f6a698ed,ldbc_snb_ic6_g0_f6a698ed,G0,4,ic6_input_tag_lookup,/home/hudson/Documents/framework_test/ldbc_snb_benchmark/results/physical_benchmark/ldbc_snb_sf1_full_10cold_10hot/ic6_cold/query_plan_raw_json/ldbc_snb_ic6_g0_f6a698ed_4_ic6_input_tag_lookup.json,True,1,0,1,1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.tags,find,1.0,DB|EQ|EXPRESS_IXSCAN,tag_id_1,ldbc_snb_phys_sf1_sf1_ldbc_snb_ic6_g0_f6a698ed.tags,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
