benchmark_run_id,experiment_id,config_name,activated_class,benchmark_family,scale_factor,scale_label,mongo_db_name,selected_root,primary_collection,embedding_depth,embedding_variant,embedded_entities,snapshot_entities,referenced_entities,query_name,query_group,run_phase,phase_order,repetition,execution_status,error_message,start_ts,end_ts,latency_ms,success,documents_returned,documents_written,bytes_read_estimate,bytes_written_estimate,experiment_goal,query_group_order,execution_db_name,explain_verbosity,param_json,notes,component_index,component_name,operation_type,collection_name,query_shape,projection_shape,sort_shape,limit,raw_explain_path,execution_time_ms,n_returned,total_docs_examined,total_keys_examined,docs_per_returned,keys_per_returned,winning_plan_stage,namespace,query_hash,plan_cache_key,rejected_plans_count,stages,index_names,has_ixscan,has_collscan,has_fetch,has_sort,has_limit,has_update,has_and_sorted,has_or_stage,has_projection,has_lookup,has_group,used_disk,collection_stats_ok,collection_stats_error,collection_count,collection_size_bytes,collection_avg_obj_size_bytes,collection_storage_size_bytes,collection_total_index_size_bytes,collection_total_size_bytes,collection_free_storage_size_bytes,collection_nindexes,collection_scale_factor,collection_index_sizes_json,estimated_docs_examined_bytes,estimated_returned_bytes,docs_examined_collection_ratio,index_to_data_size_ratio
watchitem_g4_sf1__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.288366+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf1__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,10,10,10,1.0,1.0,LIMIT,imdb_exec_sf1.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,11918372.0,13524267872.0,1134.0,2692071424.0,1226051584.0,3918123008.0,1196032.0,9.0,1.0,"{""_id_"": 131940352, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",11340.0,11340.0,8.390407683197e-07,0.09065567139041654
watchitem_g4_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.295057+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf1__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,27,27,1.35,1.35,LIMIT,imdb_exec_sf1.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,11918372.0,13524267872.0,1134.0,2692071424.0,1226051584.0,3918123008.0,1196032.0,9.0,1.0,"{""_id_"": 131940352, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",30618.0,22680.0,2.26541007446319e-06,0.09065567139041654
watchitem_g4_sf1__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.302511+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf1__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf1.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,11918372.0,13524267872.0,1134.0,2692071424.0,1226051584.0,3918123008.0,1196032.0,9.0,1.0,"{""_id_"": 131940352, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",1134.0,0.0,8.390407683197001e-08,0.09065567139041654
watchitem_g4_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 22:11:21.309174+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,top_rated_watchitems_by_genre,find,watchitems,"{""primary_genre"": ""Comedy"", ""title_type"": ""tvSeries""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g4_sf1__QG9_TopRatedSeriesByGenre__c1_top_rated_watchitems_by_genre_json,201,20,24226,24226,1211.3,1211.3,LIMIT,imdb_exec_sf1.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,11918372.0,13524267872.0,1134.0,2692071424.0,1226051584.0,3918123008.0,1196032.0,9.0,1.0,"{""_id_"": 131940352, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",27472284.0,22680.0,0.0020326601653313054,0.09065567139041654
watchitem_g5_sf1__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:16.803297+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g5_sf1__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,167,20,18311,18311,915.55,915.55,LIMIT,imdb_exec_sf1.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,11918372.0,20628016869.0,1730.0,4173176832.0,1225764864.0,5398941696.0,1318912.0,9.0,1.0,"{""_id_"": 131653632, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",31678030.0,34600.0,0.0015363675508702028,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:16.982810+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g5_sf1__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf1.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,11918372.0,20628016869.0,1730.0,4173176832.0,1225764864.0,5398941696.0,1318912.0,9.0,1.0,"{""_id_"": 131653632, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",1730.0,1730.0,8.390407683197001e-08,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:16.989778+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g5_sf1__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,10,10,10,1.0,1.0,LIMIT,imdb_exec_sf1.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,11918372.0,20628016869.0,1730.0,4173176832.0,1225764864.0,5398941696.0,1318912.0,9.0,1.0,"{""_id_"": 131653632, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",17300.0,17300.0,8.390407683197e-07,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:16.998427+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g5_sf1__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,27,27,1.35,1.35,LIMIT,imdb_exec_sf1.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,11918372.0,20628016869.0,1730.0,4173176832.0,1225764864.0,5398941696.0,1318912.0,9.0,1.0,"{""_id_"": 131653632, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",46710.0,34600.0,2.26541007446319e-06,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:17.006561+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g5_sf1__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf1.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,11918372.0,20628016869.0,1730.0,4173176832.0,1225764864.0,5398941696.0,1318912.0,9.0,1.0,"{""_id_"": 131653632, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",1730.0,0.0,8.390407683197001e-08,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:17.013073+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,top_rated_watchitems_by_genre,find,watchitems,"{""primary_genre"": ""Comedy"", ""title_type"": ""tvSeries""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g5_sf1__QG9_TopRatedSeriesByGenre__c1_top_rated_watchitems_by_genre_json,202,20,24226,24226,1211.3,1211.3,LIMIT,imdb_exec_sf1.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,11918372.0,20628016869.0,1730.0,4173176832.0,1225764864.0,5398941696.0,1318912.0,9.0,1.0,"{""_id_"": 131653632, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",41910980.0,34600.0,0.0020326601653313054,0.059422331859835364
watchitem_g6_sf1__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.143942+00:00,,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g6_sf1__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,515,20,18311,18311,915.55,915.55,LIMIT,imdb_exec_sf1.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,11918372.0,26037154678.0,2184.0,5344313344.0,1225605120.0,6569918464.0,73728.0,9.0,1.0,"{""_id_"": 131493888, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",39991224.0,43680.0,0.0015363675508702028,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.671451+00:00,,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g6_sf1__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf1.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,11918372.0,26037154678.0,2184.0,5344313344.0,1225605120.0,6569918464.0,73728.0,9.0,1.0,"{""_id_"": 131493888, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",2184.0,2184.0,8.390407683197001e-08,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.678285+00:00,,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g6_sf1__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,10,10,10,1.0,1.0,LIMIT,imdb_exec_sf1.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,11918372.0,26037154678.0,2184.0,5344313344.0,1225605120.0,6569918464.0,73728.0,9.0,1.0,"{""_id_"": 131493888, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",21840.0,21840.0,8.390407683197e-07,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.684834+00:00,,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g6_sf1__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,27,27,1.35,1.35,LIMIT,imdb_exec_sf1.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,11918372.0,26037154678.0,2184.0,5344313344.0,1225605120.0,6569918464.0,73728.0,9.0,1.0,"{""_id_"": 131493888, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",58968.0,43680.0,2.26541007446319e-06,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.693529+00:00,,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g6_sf1__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf1.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,11918372.0,26037154678.0,2184.0,5344313344.0,1225605120.0,6569918464.0,73728.0,9.0,1.0,"{""_id_"": 131493888, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",2184.0,0.0,8.390407683197001e-08,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.699705+00:00,,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,top_rated_watchitems_by_genre,find,watchitems,"{""primary_genre"": ""Comedy"", ""title_type"": ""tvSeries""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/watchitem_g6_sf1__QG9_TopRatedSeriesByGenre__c1_top_rated_watchitems_by_genre_json,204,20,24226,24226,1211.3,1211.3,LIMIT,imdb_exec_sf1.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,11918372.0,26037154678.0,2184.0,5344313344.0,1225605120.0,6569918464.0,73728.0,9.0,1.0,"{""_id_"": 131493888, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",52909584.0,43680.0,0.0020326601653313054,0.04707139221458674
