dataset,query_name,ablation_variant,full_schema_lens_g_classes,available_g_classes,selected_g_classes,removed_g_classes,removal_reasons,selected_count,full_count,has_relationship_semantics,is_deep_query,has_residual_traversal,has_high_update_pressure,has_high_sharedness_pressure,rule_note
ldbc_snb,IC3_FriendsAndFriendsOfFriendsInCountries,no_sharedness,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_sharedness_activation_evidence; G9:removed_sharedness_activation_evidence,2,4,True,True,True,True,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IC3_FriendsAndFriendsOfFriendsInCountries,no_update_volatility,G0|G3|G7|G9,G0|G3|G7|G9,G0,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,1,4,True,True,True,True,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IC3_FriendsAndFriendsOfFriendsInCountries,no_relationship_semantics_no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,True,True,True,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IC4_NewTopics,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,True,False,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IC4_NewTopics,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,True,False,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IC4_NewTopics,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,True,False,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IC4_NewTopics,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,True,False,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IC4_NewTopics,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,True,False,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IC4_NewTopics,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,True,False,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IC4_NewTopics,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,True,False,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IC5_NewGroups,full_schema_lens,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,,,6,6,True,True,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IC5_NewGroups,no_relationship_semantics,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G7|G9,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,3,6,True,True,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IC5_NewGroups,no_depth,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G6|G7|G9,G3|G4,G3:removed_depth_activation_evidence; G4:removed_depth_sensitive_g_class,4,6,True,True,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IC5_NewGroups,no_residual_traversal,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G6|G7,G3|G4|G9,G3:removed_residual_activation_evidence; G4:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,3,6,True,True,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IC5_NewGroups,no_sharedness,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G4|G7,G3|G6|G9,G3:removed_sharedness_activation_evidence; G6:removed_sharedness_sensitive_g_class; G9:removed_sharedness_activation_evidence,3,6,True,True,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IC5_NewGroups,no_update_volatility,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G4|G6,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,3,6,True,True,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IC5_NewGroups,no_relationship_semantics_no_depth,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G7|G9,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,3,6,True,True,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IC6_TagCoOccurrence,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,True,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IC6_TagCoOccurrence,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,True,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IC6_TagCoOccurrence,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,True,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IC6_TagCoOccurrence,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,True,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IC6_TagCoOccurrence,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,True,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IC6_TagCoOccurrence,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,True,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IC6_TagCoOccurrence,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,True,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IC7_RecentLikers,full_schema_lens,G0|G3|G4|G6,G0|G3|G4|G6,G0|G3|G4|G6,,,4,4,True,True,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IC7_RecentLikers,no_relationship_semantics,G0|G3|G4|G6,G0|G3|G4|G6,G0,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,1,4,True,True,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IC7_RecentLikers,no_depth,G0|G3|G4|G6,G0|G3|G4|G6,G0|G6,G3|G4,G3:removed_depth_activation_evidence; G4:removed_depth_sensitive_g_class,2,4,True,True,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IC7_RecentLikers,no_residual_traversal,G0|G3|G4|G6,G0|G3|G4|G6,G0|G6,G3|G4,G3:removed_residual_activation_evidence; G4:removed_residual_or_reduction_sensitive_g_class,2,4,True,True,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IC7_RecentLikers,no_sharedness,G0|G3|G4|G6,G0|G3|G4|G6,G0|G4,G3|G6,G3:removed_sharedness_activation_evidence; G6:removed_sharedness_sensitive_g_class,2,4,True,True,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IC7_RecentLikers,no_update_volatility,G0|G3|G4|G6,G0|G3|G4|G6,G0|G4|G6,G3,G3:removed_update_activation_evidence,3,4,True,True,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IC7_RecentLikers,no_relationship_semantics_no_depth,G0|G3|G4|G6,G0|G3|G4|G6,G0,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,1,4,True,True,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,INS1_AddPerson,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,False,True,True,True,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,INS1_AddPerson,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,True,True,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,INS1_AddPerson,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,False,True,True,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,INS1_AddPerson,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,False,True,True,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,INS1_AddPerson,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,False,True,True,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,INS1_AddPerson,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,False,True,True,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,INS1_AddPerson,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,True,True,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,INS2_AddLikeToPost,full_schema_lens,G4|G6,G4|G6,G4|G6,,,2,2,True,False,False,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,INS2_AddLikeToPost,no_relationship_semantics,G4|G6,G4|G6,,G4|G6,G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,0,2,True,False,False,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals. no_fallback_available."
ldbc_snb,INS2_AddLikeToPost,no_depth,G4|G6,G4|G6,G6,G4,G4:removed_depth_sensitive_g_class,1,2,True,False,False,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,INS2_AddLikeToPost,no_residual_traversal,G4|G6,G4|G6,G6,G4,G4:removed_residual_or_reduction_sensitive_g_class,1,2,True,False,False,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,INS2_AddLikeToPost,no_sharedness,G4|G6,G4|G6,G4,G6,G6:removed_sharedness_sensitive_g_class,1,2,True,False,False,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,INS2_AddLikeToPost,no_update_volatility,G4|G6,G4|G6,G4|G6,,,2,2,True,False,False,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,INS2_AddLikeToPost,no_relationship_semantics_no_depth,G4|G6,G4|G6,,G4|G6,G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,0,2,True,False,False,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth. no_fallback_available.
ldbc_snb,INS3_AddLikeToComment,full_schema_lens,G4|G6,G4|G6,G4|G6,,,2,2,True,False,False,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,INS3_AddLikeToComment,no_relationship_semantics,G4|G6,G4|G6,,G4|G6,G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,0,2,True,False,False,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals. no_fallback_available."
ldbc_snb,INS3_AddLikeToComment,no_depth,G4|G6,G4|G6,G6,G4,G4:removed_depth_sensitive_g_class,1,2,True,False,False,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,INS3_AddLikeToComment,no_residual_traversal,G4|G6,G4|G6,G6,G4,G4:removed_residual_or_reduction_sensitive_g_class,1,2,True,False,False,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,INS3_AddLikeToComment,no_sharedness,G4|G6,G4|G6,G4,G6,G6:removed_sharedness_sensitive_g_class,1,2,True,False,False,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,INS3_AddLikeToComment,no_update_volatility,G4|G6,G4|G6,G4|G6,,,2,2,True,False,False,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,INS3_AddLikeToComment,no_relationship_semantics_no_depth,G4|G6,G4|G6,,G4|G6,G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,0,2,True,False,False,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth. no_fallback_available.
ldbc_snb,INS4_AddForum,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,False,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,INS4_AddForum,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,INS4_AddForum,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,False,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,INS4_AddForum,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,False,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,INS4_AddForum,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,False,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,INS4_AddForum,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,False,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,INS4_AddForum,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,INS5_AddForumMembership,full_schema_lens,G4|G6,G4|G6,G4|G6,,,2,2,True,False,False,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,INS5_AddForumMembership,no_relationship_semantics,G4|G6,G4|G6,,G4|G6,G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,0,2,True,False,False,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals. no_fallback_available."
ldbc_snb,INS5_AddForumMembership,no_depth,G4|G6,G4|G6,G6,G4,G4:removed_depth_sensitive_g_class,1,2,True,False,False,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,INS5_AddForumMembership,no_residual_traversal,G4|G6,G4|G6,G6,G4,G4:removed_residual_or_reduction_sensitive_g_class,1,2,True,False,False,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,INS5_AddForumMembership,no_sharedness,G4|G6,G4|G6,G4,G6,G6:removed_sharedness_sensitive_g_class,1,2,True,False,False,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,INS5_AddForumMembership,no_update_volatility,G4|G6,G4|G6,G4|G6,,,2,2,True,False,False,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,INS5_AddForumMembership,no_relationship_semantics_no_depth,G4|G6,G4|G6,,G4|G6,G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,0,2,True,False,False,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth. no_fallback_available.
ldbc_snb,INS6_AddPost,full_schema_lens,G0|G3|G7|G9,G0|G3|G7|G9,G0|G3|G7|G9,,,4,4,True,False,True,True,True,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,INS6_AddPost,no_relationship_semantics,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,False,True,True,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,INS6_AddPost,no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_depth_activation_evidence,3,4,True,False,True,True,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,INS6_AddPost,no_residual_traversal,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_residual_activation_evidence; G9:removed_residual_or_reduction_sensitive_g_class,2,4,True,False,True,True,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,INS6_AddPost,no_sharedness,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_sharedness_activation_evidence; G9:removed_sharedness_activation_evidence,2,4,True,False,True,True,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,INS6_AddPost,no_update_volatility,G0|G3|G7|G9,G0|G3|G7|G9,G0,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,1,4,True,False,True,True,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,INS6_AddPost,no_relationship_semantics_no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,False,True,True,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,INS7_AddComment,full_schema_lens,G0|G3|G7|G9,G0|G3|G7|G9,G0|G3|G7|G9,,,4,4,True,False,True,True,True,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,INS7_AddComment,no_relationship_semantics,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,False,True,True,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,INS7_AddComment,no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_depth_activation_evidence,3,4,True,False,True,True,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,INS7_AddComment,no_residual_traversal,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_residual_activation_evidence; G9:removed_residual_or_reduction_sensitive_g_class,2,4,True,False,True,True,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,INS7_AddComment,no_sharedness,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_sharedness_activation_evidence; G9:removed_sharedness_activation_evidence,2,4,True,False,True,True,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,INS7_AddComment,no_update_volatility,G0|G3|G7|G9,G0|G3|G7|G9,G0,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,1,4,True,False,True,True,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,INS7_AddComment,no_relationship_semantics_no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,False,True,True,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,INS8_AddFriendship,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,False,False,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,INS8_AddFriendship,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,False,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,INS8_AddFriendship,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,False,False,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,INS8_AddFriendship,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,False,False,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,INS8_AddFriendship,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,False,False,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,INS8_AddFriendship,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,False,False,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,INS8_AddFriendship,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,False,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IS1_ProfileOfPerson,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,False,False,True,True,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IS1_ProfileOfPerson,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,False,True,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IS1_ProfileOfPerson,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,False,False,True,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IS1_ProfileOfPerson,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,False,False,True,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IS1_ProfileOfPerson,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,False,False,True,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IS1_ProfileOfPerson,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,False,False,True,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IS1_ProfileOfPerson,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,False,True,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IS2_RecentMessagesOfPerson,full_schema_lens,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,,,6,6,True,True,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IS2_RecentMessagesOfPerson,no_relationship_semantics,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G7|G9,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,3,6,True,True,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IS2_RecentMessagesOfPerson,no_depth,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G6|G7|G9,G3|G4,G3:removed_depth_activation_evidence; G4:removed_depth_sensitive_g_class,4,6,True,True,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IS2_RecentMessagesOfPerson,no_residual_traversal,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G6|G7,G3|G4|G9,G3:removed_residual_activation_evidence; G4:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,3,6,True,True,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IS2_RecentMessagesOfPerson,no_sharedness,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G4|G7,G3|G6|G9,G3:removed_sharedness_activation_evidence; G6:removed_sharedness_sensitive_g_class; G9:removed_sharedness_activation_evidence,3,6,True,True,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IS2_RecentMessagesOfPerson,no_update_volatility,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G4|G6,G3|G7|G9,G3:removed_update_activation_evidence; G7:removed_update_sensitive_g_class; G9:removed_update_activation_evidence,3,6,True,True,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IS2_RecentMessagesOfPerson,no_relationship_semantics_no_depth,G0|G3|G4|G6|G7|G9,G0|G3|G4|G6|G7|G9,G0|G7|G9,G3|G4|G6,G3:removed_semantic_g_class; G4:removed_semantic_activation_evidence; G6:removed_semantic_g_class,3,6,True,True,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IS3_FriendsOfPerson,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,False,False,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IS3_FriendsOfPerson,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,False,False,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IS3_FriendsOfPerson,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,False,False,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IS3_FriendsOfPerson,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,False,False,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
